info 126 10
system_126 False 486.7294524486568
system_126 False 471.9820094362645
system_126 False 487.5117274575224
system_126 False 497.1345801753361
system_126 True 470.9488449374272
system_126 False 513.9958918798246
system_126 False 512.7544232675017
system_126 False 511.51999342018416
system_126 False 513.143452422688
system_126 False 511.1722477928454
system_126 False 508.6202065393232
system_126 False 511.37006198671736
system_126 False 511.42902570118315
system_126 False 512.0144397877956
system_126 False 510.51978874784095
