info 84 10
system_84 False 188.9796491183493
system_84 False 214.8949774714065
system_84 True 189.7112914073265
system_84 True 180.99705715468667
system_84 True 201.6437013764549
system_84 False 219.76712366154968
system_84 False 220.88364316888268
system_84 False 220.36995026609569
system_84 False 219.95687685918475
system_84 False 220.16013316770497
system_84 False 220.06559389865023
system_84 False 220.49078153271518
system_84 False 219.86002127803337
system_84 False 219.83695019066428
system_84 False 219.9132398346677
