info 127 14
system_127 False 570.2297223456486
system_127 False 553.0926138001681
system_127 True 571.3027334537295
system_127 False 582.587316041076
system_127 False 551.8802349194858
system_127 False 598.5407790199152
system_127 False 600.3774696429158
system_127 False 600.2607352821464
system_127 False 599.2882176910252
system_127 False 599.6096253363874
system_127 False 598.8677406874928
system_127 False 599.672364919668
system_127 False 599.2933691839615
system_127 False 578.1428585841948
system_127 False 563.8801897393412
system_127 False 558.1607836219209
system_127 False 558.7965033705526
system_127 False 561.6175231507386
system_127 False 568.1740842038373
