info 173 22
system_173 False 646.1390642973336
system_173 True 626.8295223066121
system_173 True 647.4763752434678
system_173 False 660.2716252576005
system_173 False 625.4542198278242
system_173 False 679.1058533558694
system_173 False 679.7412825110462
system_173 False 679.4219122507167
system_173 False 679.3862410882124
system_173 False 678.7529454953694
system_173 False 679.6110003929992
system_173 False 679.5849115599369
system_173 False 679.1980089705563
system_173 False 678.6568836038458
system_173 False 679.0320197861726
system_173 False 679.1638990367348
system_173 False 678.8248524319479
system_173 False 678.665603715131
system_173 False 679.4145378271785
system_173 False 679.2617200935805
system_173 False 680.3094661668888
system_173 False 679.2732874527162
system_173 False 679.4736052261263
system_173 False 678.5479288817052
system_173 False 678.7963809372593
system_173 False 678.5228731981507
system_173 False 678.5434901553923
