info 88 10
system_88 False 202.71477409128573
system_88 False 230.47212367492605
system_88 True 203.50235898995186
system_88 False 194.1450637217481
system_88 True 216.31006741540435
system_88 False 235.98246398789848
system_88 False 235.65319123495073
system_88 False 235.9066992024851
system_88 True 235.53778728971707
system_88 True 235.4448932673166
system_88 True 235.59406289678577
system_88 True 235.5841413859053
system_88 True 235.56183140410172
system_88 True 235.56318143859812
system_88 True 235.4655191367091
