info 80 24
system_80 False 202.71477409128573
system_80 False 230.47212367492605
system_80 True 203.50235898995186
system_80 False 194.1450637217481
system_80 True 216.31006741540435
system_80 False 235.94109795413232
system_80 False 235.67888083627574
system_80 False 235.5665693631372
system_80 False 235.88385501601022
system_80 False 235.98538325439085
system_80 False 235.49259458910018
system_80 False 236.21677364917184
system_80 False 236.15475319645765
system_80 False 236.01094300072043
system_80 False 235.59996891287273
system_80 False 236.06582638467478
system_80 False 236.29687805197193
system_80 False 236.0109079435243
system_80 False 236.25844427629775
system_80 False 235.59050128176608
system_80 False 235.85317137280998
system_80 False 236.42992591757357
system_80 False 235.81095134081949
system_80 False 236.29492770157205
system_80 True 214.87293712608513
system_80 False 236.40717658088747
system_80 False 235.77494782765584
system_80 False 235.39431673086204
system_80 False 235.47110411096338
