info 89 10
system_89 False 188.9796491183493
system_89 False 214.8949774714065
system_89 True 189.7112914073265
system_89 True 180.99705715468667
system_89 True 201.6437013764549
system_89 False 220.033899152059
system_89 False 220.37607474447142
system_89 True 219.1685909032148
system_89 True 219.54558227162747
system_89 False 219.89893269864686
system_89 False 219.9044765019215
system_89 False 219.5425700281909
system_89 False 219.7863148696701
system_89 False 219.70926621177114
system_89 False 219.87583729561857
