info 182 32
system_182 False 760.156830045803
system_182 False 737.4348798604566
system_182 False 761.736837899492
system_182 False 776.7980935254745
system_182 False 735.8151903450276
system_182 False 798.858218826966
system_182 False 798.8274518110434
system_182 False 799.3365091237675
system_182 False 798.7560466627727
system_182 False 798.4673471063915
system_182 False 798.3660558037799
system_182 False 799.2454491122694
system_182 False 799.1931298549596
system_182 False 799.935541239941
system_182 False 799.4012680390215
system_182 False 798.9596969935996
system_182 False 799.155722781332
system_182 False 799.0460397485771
system_182 False 798.346975841044
system_182 False 792.9307143699677
system_182 False 799.2804864245088
system_182 False 799.7291706049369
system_182 False 798.6545063557304
system_182 False 799.3635625119622
system_182 False 799.1096784052476
