info 222 128
system_222 False 2322.943252364422
system_222 False 2305.346660235923
system_222 False 2429.719889590832
system_222 False 2319.2982745141207
system_222 False 2427.7907194640584
system_222 False 2440.5147752639336
system_222 False 2438.525945082599
system_222 False 2438.6753212547687
system_222 False 2442.192571354721
system_222 False 2442.415361615116
system_222 False 2441.622859446358
system_222 False 2438.184261979264
system_222 False 2442.299259303549
system_222 False 2441.5901516680638
system_222 False 2441.9432238175486
system_222 False 2435.8215532849317
system_222 False 2442.10397864321
system_222 False 2437.3010811834533
system_222 False 2439.8064904023418
system_222 False 2442.6606761242124
system_222 False 2433.326481747629
system_222 False 2438.790213171313
system_222 False 2436.929368315597
system_222 False 2434.2485970256694
system_222 False 2440.774028347604
system_222 False 2441.35040820649
system_222 False 2442.2655243213003
system_222 False 2440.993717910097
system_222 False 2440.0426789888497
system_222 False 2440.138954418155
system_222 False 2441.6051892652854
system_222 False 2441.8953934105084
system_222 False 2442.1965165008187
system_222 False 2442.3797799369395
system_222 False 2437.700313786506
system_222 False 2442.5056710165954
system_222 False 2437.7180392635573
system_222 False 2441.9758387758507
system_222 False 2441.6384119038253
system_222 False 2440.912487298193
system_222 False 2440.3114949037094
system_222 False 2439.4945848796924
system_222 False 2436.7988894233
system_222 False 2442.487783528102
system_222 False 2441.381970044943
system_222 False 2442.092948016009
system_222 False 2442.6507819603103
system_222 False 2440.098011359519
system_222 False 2431.461461464917
system_222 False 2441.1529295370856
system_222 False 2442.436440495128
system_222 False 2430.0857191717037
system_222 False 2440.9902063429763
system_222 False 2441.3867727273055
system_222 False 2439.5300750381944
system_222 False 2301.481033528387
system_222 False 2441.2622549348403
system_222 False 2441.2205526758958
system_222 False 2440.9435293777356
system_222 False 2440.984536387089
system_222 False 2436.3192022286917
system_222 False 2442.3240784404084
system_222 False 2442.0543256438923
system_222 False 2440.257425158355
system_222 False 2442.519335287212
system_222 False 2439.8816688646843
system_222 False 2281.7122464119047
system_222 False 2268.985404823736
system_222 False 2264.8284575416537
system_222 False 2265.5909440522933
system_222 False 2441.0873939438034
system_222 False 2441.189117475346
system_222 False 2439.823125691511
system_222 False 2439.6266322841907
system_222 False 2441.0393320887392
system_222 False 2299.515969918905
system_222 False 2286.828559568092
system_222 False 2262.7472470193948
system_222 False 2266.0247754716224
system_222 False 2267.040415781487
system_222 False 2434.071533425234
system_222 False 2263.531155644448
system_222 False 2439.339148227964
system_222 False 2437.063487808612
system_222 False 2441.1331119849547
system_222 False 2439.8185251512614
system_222 False 2437.839135976007
system_222 False 2441.800702815641
system_222 False 2438.7029211682784
system_222 False 2438.176753036946
system_222 False 2438.780939869765
system_222 False 2439.1047199952513
system_222 False 2442.26805520279
system_222 False 2435.748572132162
system_222 False 2441.746906258531
system_222 False 2440.972619994925
system_222 False 2442.251075520413
system_222 False 2432.148491283325
system_222 False 2440.3267334530465
system_222 False 2437.848504923703
system_222 False 2442.644277151496
system_222 False 2440.923695062279
system_222 False 2438.7521299971954
system_222 False 2434.975074103064
system_222 False 2435.4253437281222
system_222 False 2441.1876714964237
system_222 False 2438.787539247258
system_222 False 2435.6336345395257
system_222 False 2434.3851785285788
system_222 False 2438.2622130782024
system_222 False 2437.40823035408
system_222 False 2441.6991001739784
system_222 False 2434.263496907369
system_222 False 2441.5073058836174
system_222 False 2441.740963022672
system_222 False 2442.2925642862892
system_222 False 2440.693091209495
system_222 False 2440.257177119051
system_222 False 2442.541311272508
system_222 False 2441.708292169257
system_222 False 2441.7070802322714
system_222 False 2441.1445029008255
system_222 False 2442.197283388292
system_222 False 2439.726003758221
system_222 False 2442.09629458033
system_222 False 2431.6548092644002
system_222 False 2436.570828063838
system_222 False 2437.521482706391
system_222 False 2442.100884343625
system_222 False 2439.747874054811
system_222 False 2441.935801853662
system_222 False 2438.201264578498
system_222 False 2432.806962415015
