info 192 67
system_192 False 1144.3811295176406
system_192 False 1135.720487143707
system_192 False 1196.9301408849024
system_192 False 1142.5892260711257
system_192 False 1195.986050648172
system_192 False 1143.9139739316302
system_192 False 1157.1214918052488
system_192 False 1140.6264856781902
system_192 False 1145.172158093946
system_192 False 1149.3711321811995
system_192 False 1178.9464540586082
system_192 False 1140.7920196751243
system_192 False 1140.6193811752983
system_192 False 1138.4558737432017
system_192 False 1135.3285579030508
system_192 False 1148.3708084827877
system_192 False 1141.0391496562866
system_192 False 1160.9828906355235
system_192 False 1148.3544210112955
system_192 False 1146.4898853713516
system_192 False 1149.4126304416227
system_192 False 1148.7887126037
system_192 False 1142.719401792358
system_192 False 1147.0330716629408
system_192 False 1147.3264200541394
system_192 False 1163.349008908154
system_192 False 1144.7918819708002
system_192 False 1163.060086869722
system_192 False 1149.6564573574901
system_192 False 1152.1290994014269
system_192 False 1145.9434524139065
system_192 False 1151.3056774256193
system_192 False 1151.5449568305683
system_192 False 1152.9118587521266
system_192 False 1157.9851641024848
system_192 False 1146.7725992384212
system_192 False 1152.9461577535988
system_192 False 1144.4313556873763
system_192 False 1148.090702257623
system_192 False 1148.970113873619
system_192 False 1148.0705846587425
system_192 False 1149.8894007188621
system_192 False 1154.881465084855
system_192 False 1153.3874236362253
system_192 False 1153.900095659637
system_192 False 1142.9285158867008
system_192 False 1152.584083770267
system_192 False 1149.533800130097
system_192 False 1147.0373440959295
system_192 False 1201.3417440173096
system_192 False 1151.1866694872087
system_192 False 1146.8665206820097
system_192 False 1149.4763801144275
system_192 False 1149.1384691251135
system_192 False 1148.3134354688725
system_192 False 1146.7250227513027
system_192 False 1150.353110524415
system_192 False 1151.3176548597992
system_192 False 1148.4007387311365
system_192 False 1150.6191410131214
system_192 False 1150.895479204697
system_192 False 1151.0909336493194
system_192 False 1145.0387761494615
system_192 False 1146.4119389840928
system_192 False 1150.0429099393298
system_192 False 1144.680295791702
system_192 False 1202.797785233051
system_192 False 1148.7935379250068
system_192 False 1144.9854513005564
system_192 False 1148.5983863891709
system_192 False 1158.8881848668195
system_192 False 1201.5995147175393
