info 245 21
system_245 False 864.5844252679126
system_245 False 865.6000007178304
system_245 False 882.1032235821459
system_245 False 866.8955483693662
system_245 False 871.1564265183594
system_245 False 872.6253342441383
system_245 False 884.1304542545827
system_245 False 869.0488647766703
system_245 False 874.29892262276
system_245 False 881.1034702170166
system_245 False 883.1286791443441
system_245 False 883.2641284667601
system_245 False 883.0622746408093
system_245 False 876.9312473141417
system_245 False 880.8908216597686
system_245 False 880.7178417172676
system_245 False 879.9500252248911
system_245 False 881.9746715642799
system_245 False 882.3266922296866
system_245 False 874.4278157383005
system_245 False 878.4588517946256
system_245 False 883.2331636857214
system_245 False 876.4471413005573
system_245 False 876.5379829397006
system_245 False 879.7228914760547
system_245 False 878.5273948216999
