info 204 151
system_204 False 2224.096107165293
system_204 False 2207.2489820960955
system_204 False 2326.324618528066
system_204 False 2220.606548750205
system_204 False 2324.4780687231864
system_204 False 2212.450851554219
system_204 False 2261.0400760500743
system_204 False 2215.563080328001
system_204 False 2214.737546291662
system_204 False 2212.361381592295
system_204 False 2237.465594524845
system_204 False 2222.4915773011103
system_204 False 2217.346875547416
system_204 False 2214.9931884578914
system_204 False 2220.8121020725957
system_204 False 2219.070547533645
system_204 False 2226.434487948355
system_204 False 2210.588941823952
system_204 False 2238.4708153409106
system_204 False 2211.7492938399855
system_204 False 2221.9990905251248
system_204 False 2226.8882045750265
system_204 False 2222.7592820865557
system_204 False 2212.965792065354
system_204 False 2225.7961968448517
system_204 False 2224.3653361370502
system_204 False 2220.6427358459523
system_204 False 2230.1053630621923
system_204 False 2234.9089745201445
system_204 False 2238.0586405464023
system_204 False 2215.5679882928935
system_204 False 2224.005121564566
system_204 False 2237.3898579096663
system_204 False 2235.771275961066
system_204 False 2234.426021829451
system_204 False 2229.444910115083
system_204 False 2227.164778542842
system_204 False 2229.5996173367103
system_204 False 2222.652097932601
system_204 False 2246.5390546912818
system_204 False 2229.9518571105937
system_204 False 2235.5965744017935
system_204 False 2230.0176295726287
system_204 False 2229.324788269192
system_204 False 2216.1731525385144
system_204 False 2230.30194235979
system_204 False 2233.8113062260263
system_204 False 2222.458663279157
system_204 False 2236.0416676734553
system_204 False 2223.5750478854425
system_204 False 2236.8571868664817
system_204 False 2243.061104331052
system_204 False 2230.9909180248624
system_204 False 2219.32406590375
system_204 False 2234.2710670508513
system_204 False 2232.0071387350795
system_204 False 2224.452208026076
system_204 False 2336.5444587133147
system_204 False 2231.6639127385656
system_204 False 2222.082821242716
system_204 False 2333.0735976606466
system_204 False 2234.939949934994
system_204 False 2218.445424897593
system_204 False 2225.971161979629
system_204 False 2322.453867263491
system_204 False 2320.319063204964
system_204 False 2228.3511298795074
system_204 False 2216.68684440481
system_204 False 2219.0495719126434
system_204 False 2334.574840401702
system_204 False 2329.1387857834266
system_204 False 2332.9013742099537
system_204 False 2224.038756291859
system_204 False 2212.2085142695723
system_204 False 2219.0194539545614
system_204 False 2216.0818152330467
system_204 False 2338.188102077273
system_204 False 2219.2752955984542
system_204 False 2337.017448223282
system_204 False 2219.9915882470527
system_204 False 2220.9758707331143
system_204 False 2338.190535347429
system_204 False 2331.311400688782
system_204 False 2337.1861431537995
system_204 False 2336.433856284593
system_204 False 2338.074356763096
system_204 False 2334.8796566486135
system_204 False 2338.177253477143
system_204 False 2338.0003056242235
system_204 False 2335.9091622624833
system_204 False 2336.9495636403344
system_204 False 2335.06409405937
system_204 False 2223.9527499291366
system_204 False 2337.7354776585194
system_204 False 2336.800204896822
system_204 False 2213.292728514018
system_204 False 2213.9923530675715
system_204 False 2222.8161871376014
system_204 False 2336.6012878082156
system_204 False 2329.7578905643645
system_204 False 2336.8361557790404
system_204 False 2223.8202413271674
system_204 False 2226.409994794288
system_204 False 2337.1886799951108
system_204 False 2216.2271472749026
system_204 False 2226.534247741893
system_204 False 2220.657223124621
system_204 False 2335.6198772154703
system_204 False 2336.100321281707
system_204 False 2230.4087082296414
system_204 False 2222.3467433291
system_204 False 2337.967415946824
system_204 False 2335.3894792334963
system_204 False 2222.6976503877327
system_204 False 2334.5141367992824
system_204 False 2338.5003943641245
system_204 False 2338.352584687333
system_204 False 2332.406461151116
system_204 False 2215.4026624997427
system_204 False 2337.778957221377
system_204 False 2338.111981745312
system_204 False 2228.6434242323016
system_204 False 2325.5506394706763
system_204 False 2219.2985805816766
system_204 False 2333.625613503763
system_204 False 2337.668191508359
system_204 False 2338.439673309427
system_204 False 2333.0772760083846
system_204 False 2238.1729133336403
system_204 False 2336.93146601187
system_204 False 2337.8024214598613
system_204 False 2335.4014093927553
system_204 False 2334.24102784684
system_204 False 2216.948506322859
system_204 False 2334.703619640788
system_204 False 2225.4492190579876
system_204 False 2335.9066895838164
system_204 False 2337.4418177792445
system_204 False 2219.85384516734
system_204 False 2225.566619070374
system_204 False 2337.541839579243
system_204 False 2336.9624521197534
system_204 False 2328.956072329364
system_204 False 2337.733184335286
system_204 False 2337.7077774575228
system_204 False 2337.1835053852415
system_204 False 2338.0613184875715
system_204 False 2329.825109680717
system_204 False 2336.9020577074416
system_204 False 2217.8862281945967
system_204 False 2219.935326905732
system_204 False 2332.2316109738413
system_204 False 2338.1447419907404
system_204 False 2220.9238623671504
system_204 False 2337.983253646042
system_204 False 2329.9620948704146
