info 78 13
system_78 False 175.2445162228246
system_78 False 199.31784259895545
system_78 True 175.92022090773426
system_78 False 167.84903653243842
system_78 False 186.97733664663903
system_78 False 203.5378630973191
system_78 False 204.59629923128088
system_78 False 204.63751527675652
system_78 False 204.1298059793663
system_78 False 204.24411907914092
system_78 False 203.8197394232876
system_78 False 203.94588683184406
system_78 True 183.3925044386376
system_78 False 203.92972782914245
system_78 False 204.37629817824336
system_78 False 204.08187373169295
system_78 False 204.29958501043137
system_78 False 203.7344496250373
