info 14 16
system_14 False 161.5093733964072
system_14 False 183.74072193821107
system_14 True 162.12914674925878
system_14 False 154.70099829261363
system_14 False 172.3109735576488
system_14 False 188.52715883611697
system_14 False 187.9309304169601
system_14 False 188.04006148732645
system_14 False 187.6735147209574
system_14 False 187.77096381942474
system_14 False 187.58441959199203
system_14 False 187.60911860027002
system_14 False 187.69246517513773
system_14 False 188.35213202561135
system_14 False 187.50031999439165
system_14 False 188.0579169942421
system_14 False 187.52793165473219
system_14 True 187.5937202381966
system_14 True 167.91597171502377
system_14 False 188.07906421339047
system_14 False 187.98741170245117
