info 185 55
system_185 False 752.5553066423853
system_185 False 730.0611895041665
system_185 False 754.1194737232324
system_185 False 769.029662181885
system_185 False 728.4577925042485
system_185 False 791.5385061912392
system_185 False 791.1620159282577
system_185 False 791.150227041826
system_185 False 791.4389128135557
system_185 False 791.5851196720849
system_185 False 791.1861898991401
system_185 False 791.221868415003
system_185 False 791.2653587641826
system_185 False 791.1519120782702
system_185 False 791.0119757189095
system_185 False 790.3325778620374
system_185 False 789.1511622324578
system_185 False 791.2513767365197
system_185 False 791.3018042403613
system_185 False 790.9224066313909
system_185 False 791.0159307150803
system_185 False 788.1155628590562
system_185 False 791.0973080183445
system_185 False 790.5394909966881
system_185 False 790.9463412686143
system_185 False 788.4085226636101
system_185 False 791.368794026389
system_185 False 791.2946087143288
system_185 False 791.4460600567335
system_185 False 788.4523634443464
system_185 False 791.2399695758678
system_185 False 790.468687374678
system_185 False 791.1752159104084
system_185 False 791.258284899616
system_185 False 790.2762792653632
system_185 False 789.4915813120814
system_185 False 791.4965653493928
system_185 False 789.5539961936878
system_185 False 790.757637364345
system_185 False 791.1308935377
system_185 False 790.2983915586709
system_185 False 791.4290984663359
system_185 False 791.0762637369584
system_185 False 791.2150638059685
system_185 False 791.2783502620666
system_185 False 790.6668346519886
system_185 False 791.2595203500164
system_185 False 791.1795308841987
system_185 False 790.955973044422
system_185 False 790.387617225157
system_185 False 790.8479986087123
system_185 False 791.4137088691596
system_185 False 790.7173179287064
system_185 False 790.4902027954304
system_185 False 790.5775555221838
system_185 False 787.4471912440716
system_185 False 790.8672925376381
system_185 False 791.0170764946691
system_185 False 790.5851041543588
system_185 False 790.941533694008
