info 159 45
system_159 False 805.7659704443388
system_159 False 781.6770216437347
system_159 False 807.441022955103
system_159 False 823.4086818895963
system_159 False 779.9595769235547
system_159 False 847.0541003600421
system_159 False 846.9506412035091
system_159 False 846.6681241218481
system_159 False 847.0483678314597
system_159 False 846.6054967082233
system_159 False 847.1576010308114
system_159 False 846.7303766741915
system_159 False 847.2632399331035
system_159 False 846.8918697161233
system_159 False 845.7533220198768
system_159 False 846.756626599424
system_159 False 845.3343726345602
system_159 False 846.5037254617172
system_159 False 846.6376203858272
system_159 False 847.2726226296145
system_159 False 847.1767986622149
system_159 False 846.9902374633568
system_159 False 846.7977226454695
system_159 False 845.6521157925279
system_159 False 846.3576460178358
system_159 False 846.9556317237441
system_159 False 846.5883217007437
system_159 False 847.7046837712519
system_159 False 847.8560271680789
system_159 False 846.8453462660163
system_159 False 846.9896756340637
system_159 False 847.1040633018529
system_159 False 845.832351966942
system_159 False 845.4569903790504
system_159 False 847.0988113714448
system_159 False 846.9481681651222
system_159 False 846.8960931357997
system_159 False 847.0510508041199
system_159 False 846.8879899030788
system_159 False 844.879461627168
system_159 False 846.5188115983794
system_159 False 847.0928400757604
system_159 False 845.8927392239402
system_159 False 847.0638325742034
system_159 False 845.2817589132836
system_159 False 846.446812955644
system_159 False 846.9668332968433
system_159 False 847.6427783727031
system_159 False 847.1615430112643
system_159 False 845.6201313491317
